,domain,grid_id,webview_height,webview_width,displays,clicks,landed_clicks,non_bounced_clicks,closing_events,avg_last_second_framerate,sov_short_ttc,sov_short_ttc_global,sov_short_ttc_score,broken
1005,ID_1100,333346,250.0,300.0,5917.0,17.0,11.0,8.0,1.0,63.81481481481482,0.009348442,0.04933426,-0.03998582,0.0
1006,ID_2269,333346,250.0,300.0,78987.0,61.0,58.0,40.0,3.0,69.65882352941176,0.02304427,0.053200476,-0.026289992,0.0
1007,ID_744,333346,250.0,300.0,72503.0,105.0,87.0,41.0,7.0,62.12587412587413,0.02178899,0.04933426,-0.027545271,0.0
1008,ID_1568,333346,250.0,300.0,16110.0,172.0,16.0,1.0,153.0,50.46341463414634,0.5523825,0.04933426,0.50304824,1.0
1009,ID_3539,333346,250.0,300.0,51652.0,23.0,17.0,7.0,3.0,60.0,0.0029086678,0.04933426,-0.046425592,0.0
1010,ID_1492,333346,250.0,300.0,1476251.0,225.0,190.0,74.0,22.0,62.43894389438944,0.0067040734,0.053200476,-0.04263019,0.0
1011,ID_1089,333346,250.0,300.0,30944.0,50.0,40.0,12.0,2.0,57.5,0.03468208,0.04933426,-0.0146521805,0.0
1012,ID_1881,333346,250.0,300.0,3228.0,19.0,12.0,7.0,,72.9047619047619,,,,0.0
1013,ID_1065,333346,250.0,300.0,144576.0,54.0,51.0,35.0,3.0,70.4054054054054,0.01784197,0.04933426,-0.03149229,0.0
1014,ID_1545,333346,250.0,300.0,4079.0,7.0,5.0,1.0,1.0,57.6,0.004761905,0.04933426,-0.044572357,0.0
1015,ID_2395,333346,250.0,300.0,976374.0,35.0,17.0,6.0,16.0,51.5,0.5138104,0.104358725,0.46447614,0.0
1016,ID_2568,333346,250.0,300.0,186312.0,5.0,0.0,0.0,,34.8,0.013605442,0.04933426,-0.03572882,1.0
1017,ID_521,333346,250.0,300.0,39351.0,41.0,32.0,16.0,9.0,48.59574468085106,0.090056285,0.04933426,0.048389617,0.0
1018,ID_1315,333346,250.0,300.0,2890344.0,146.0,118.0,35.0,21.0,52.92253521126761,0.04949406,0.104358725,-0.00049372576,0.0
1019,ID_2808,333346,250.0,300.0,33370.0,36.0,24.0,12.0,31.0,64.04444444444445,0.21568371,0.053200476,0.16634946,0.0
1020,ID_1333,333346,250.0,300.0,16808.0,3.0,0.0,0.0,2.0,44.0,0.004270463,0.04933426,-0.045063797,1.0
1021,ID_3207,333346,250.0,300.0,1447878.0,108.0,88.0,31.0,38.0,60.78294573643411,0.06909091,0.053200476,0.019756647,0.0
1022,ID_8,333346,250.0,300.0,146444.0,53.0,42.0,13.0,3.0,59.64179104477612,0.031914894,0.053200476,-0.017419368,0.0
1023,ID_3467,333346,250.0,300.0,121299.0,95.0,91.0,28.0,2.0,67.45217391304348,0.014191762,0.04933426,-0.0351425,0.0
1024,ID_443,333346,250.0,300.0,177263.0,79.0,63.0,40.0,3.0,44.69892473118279,0.016806724,0.04933426,-0.03252754,0.0
1025,ID_556,333346,250.0,300.0,2053.0,29.0,4.0,0.0,4.0,52.38709677419355,0.03133903,0.04933426,-0.01799523,1.0
1026,ID_513,333346,250.0,300.0,7314.0,22.0,19.0,11.0,2.0,67.25,0.02310231,0.04933426,-0.026231952,0.0
1027,ID_2024,333346,250.0,300.0,280422.0,36.0,30.0,13.0,18.0,56.05128205128205,0.03021978,0.053200476,-0.022980696,0.0
1028,ID_2844,333346,250.0,300.0,42888.0,23.0,22.0,14.0,9.0,55.70967741935484,0.006329114,0.04933426,-0.043005146,0.0
1029,ID_1722,333346,250.0,300.0,16020.0,3.0,2.0,1.0,2.0,47.0,0.012722646,0.04933426,-0.036611617,0.0
1030,ID_2660,333346,250.0,300.0,214430.0,23.0,18.0,7.0,3.0,75.55555555555556,0.027559055,0.04933426,-0.021775207,0.0
1031,ID_3308,333346,250.0,300.0,19434.0,35.0,20.0,11.0,3.0,60.52777777777778,0.14571428,0.04933426,0.096380025,1.0
1032,ID_2267,333346,250.0,300.0,45217.0,1.0,1.0,1.0,,1.0,0.0013363028,0.04933426,-0.04799796,1.0
1033,ID_3553,333346,250.0,300.0,6281.0,16.0,15.0,6.0,1.0,53.53846153846154,,,,0.0
1034,ID_2228,333346,250.0,300.0,106760.0,52.0,45.0,14.0,4.0,69.35714285714286,0.014963297,0.04933426,-0.034370963,0.0
1035,ID_3456,333346,250.0,300.0,96327.0,7.0,5.0,2.0,2.0,51.71428571428572,0.029168481,0.053200476,-0.024031995,0.0
1036,ID_2634,333346,250.0,300.0,7442.0,21.0,19.0,8.0,5.0,59.0,0.009936517,0.04933426,-0.039397746,0.0
1037,ID_3557,333346,250.0,300.0,1011320.0,475.0,405.0,263.0,48.0,73.76747967479675,0.06902429,0.053200476,0.019690026,0.0
1038,ID_299,333346,250.0,300.0,11346.0,19.0,16.0,7.0,2.0,60.80952380952381,0.029726516,0.04933426,-0.019607745,0.0
1039,ID_2121,333346,250.0,300.0,100392.0,26.0,21.0,9.0,4.0,62.794117647058826,0.011904762,0.04933426,-0.0374295,0.0
1040,ID_2590,333346,250.0,300.0,65214.0,58.0,46.0,23.0,,68.57142857142857,,,,0.0
1041,ID_1540,333346,250.0,300.0,141968.0,188.0,126.0,60.0,665.0,63.62,0.14367816,0.04933426,0.0943439,0.0
1042,ID_2836,333346,250.0,300.0,11881.0,48.0,24.0,8.0,74.0,69.0,0.36801854,0.04933426,0.31868428,1.0
1043,ID_149,333346,250.0,300.0,5550.0,6.0,1.0,0.0,,67.0,,,,1.0
1044,ID_3548,333346,250.0,300.0,15501.0,18.0,16.0,7.0,4.0,84.0,0.015797788,0.04933426,-0.03353647,0.0
1045,ID_3397,333346,250.0,300.0,92177.0,7.0,5.0,1.0,1.0,58.57142857142857,0.04553734,0.04933426,-0.0037969209,1.0
1046,ID_626,333346,250.0,300.0,10669.0,41.0,28.0,18.0,205.0,60.97674418604651,0.15007013,0.04933426,0.100735866,1.0
1047,ID_766,333346,250.0,300.0,5440.0,8.0,8.0,0.0,,65.1,,,,0.0
1048,ID_1149,333346,250.0,300.0,16623.0,19.0,16.0,7.0,7.0,57.2,0.06482593,0.04933426,0.015491669,0.0
1049,ID_3236,333346,250.0,300.0,7392.0,10.0,9.0,1.0,3.0,46.333333333333336,0.031539887,0.04933426,-0.017794373,0.0
1050,ID_314,333346,,,55924.0,,,,,,0.010265024,0.04933426,-0.03906924,1.0
1051,ID_989,333346,250.0,300.0,21546.0,26.0,21.0,5.0,5.0,68.64444444444445,0.040235527,0.04933426,-0.009098737,0.0
1052,ID_1825,333346,250.0,300.0,3854076.0,252.0,187.0,62.0,63.0,48.236559139784944,0.04813916,0.053200476,-0.001195103,0.0
1053,ID_1030,333346,250.0,300.0,14060.0,78.0,7.0,4.0,115.0,52.34328358208956,0.14582303,0.04933426,0.096488774,1.0
1054,ID_3158,333346,,,23948.0,,,,,,0.012567325,0.053200476,-0.04063315,1.0
1055,ID_2302,333346,250.0,300.0,2917.0,26.0,18.0,7.0,,55.70967741935484,0.1210202,0.04933426,0.07168594,1.0
1056,ID_175,333346,250.0,300.0,1043280.0,123.0,92.0,30.0,46.0,54.37671232876713,0.10569777,0.04933426,0.056363508,0.0
1057,ID_2019,333346,250.0,300.0,34240.0,7.0,4.0,2.0,11.0,64.28571428571429,0.022222223,0.04933426,-0.027112039,0.0
1058,ID_2941,333346,250.0,300.0,137132.0,49.0,34.0,13.0,16.0,59.21428571428572,0.017478034,0.04933426,-0.031856228,0.0
1059,ID_3008,333346,250.0,300.0,389808.0,249.0,202.0,64.0,37.0,66.19428571428571,0.036,0.04933426,-0.013334261,0.0
1060,ID_2609,333346,250.0,300.0,82312.0,127.0,57.0,26.0,189.0,46.97142857142857,0.38260433,0.04933426,0.33327007,1.0
1061,ID_2775,333346,250.0,300.0,58023.0,7.0,1.0,0.0,,32.0,0.30753967,0.04933426,0.2582054,1.0
1062,ID_734,333346,250.0,300.0,6483.0,9.0,8.0,8.0,,45.69230769230769,0.06505295,0.04933426,0.01571869,0.0
1063,ID_3418,333346,250.0,300.0,3029.0,4.0,3.0,2.0,1.0,77.66666666666667,,,,0.0
1064,ID_3063,333346,250.0,300.0,137892.0,34.0,30.0,13.0,4.0,51.520833333333336,0.028368793,0.053200476,-0.020965468,0.0
1065,ID_2916,333346,250.0,300.0,90986.0,52.0,47.0,17.0,48.0,63.44642857142857,0.05639098,0.053200476,0.0031905016,0.0
1066,ID_21,333346,250.0,300.0,75184.0,2.0,1.0,1.0,,52.5,0.014662757,0.04933426,-0.034671504,0.0
1067,ID_2311,333346,250.0,300.0,3007.0,26.0,25.0,12.0,,49.10714285714285,0.016695958,0.04933426,-0.032638304,0.0
1068,ID_1124,333346,250.0,300.0,225044.0,143.0,128.0,25.0,2.0,51.5688622754491,0.014864865,0.04933426,-0.034469396,0.0
1069,ID_932,333346,250.0,300.0,19530.0,20.0,14.0,3.0,7.0,54.04347826086956,0.032930844,0.04933426,-0.016403416,0.0
1070,ID_1658,333346,250.0,300.0,7135.0,10.0,7.0,3.0,,76.16666666666667,,,,0.0
1071,ID_116,333346,250.0,300.0,134796.0,18.0,14.0,8.0,3.0,53.22222222222222,0.025280898,0.053200476,-0.024053363,0.0
1072,ID_3419,333346,250.0,300.0,38472.0,27.0,20.0,5.0,4.0,44.96666666666667,0.017441861,0.053200476,-0.0318924,0.0
1073,ID_801,333346,250.0,300.0,10053.0,5.0,4.0,2.0,,53.4,0.030303031,0.04933426,-0.01903123,0.0
1074,ID_2974,333346,250.0,300.0,152352.0,27.0,23.0,9.0,,71.48936170212765,0.012835473,0.04933426,-0.03649879,0.0
1075,ID_306,333346,250.0,300.0,2185085.0,1175.0,1020.0,643.0,49.0,75.14143426294821,0.03493756,0.053200476,-0.0143967,0.0
1076,ID_1090,333346,250.0,300.0,93671.0,29.0,25.0,17.0,3.0,67.55813953488372,0.024550527,0.04933426,-0.024783734,0.0
1077,ID_3503,333346,250.0,300.0,533016.0,187.0,157.0,62.0,38.0,45.209219858156025,0.057952352,0.053200476,0.008618088,0.0
1078,ID_2367,333346,250.0,300.0,105999.0,132.0,113.0,58.0,1.0,63.22560975609756,0.043092523,0.053200476,-0.010107954,0.0
1079,ID_1854,333346,250.0,300.0,4892272.0,704.0,547.0,295.0,32.0,74.84565499351491,0.06315789,0.053200476,0.009957419,0.0
1080,ID_1639,333346,250.0,300.0,22660.0,37.0,29.0,12.0,2.0,56.114754098360656,0.004070004,0.04933426,-0.04526426,0.0
1081,ID_1737,333346,250.0,300.0,9342.0,18.0,12.0,2.0,1.0,57.27272727272727,0.005479452,0.04933426,-0.04385481,0.0
1082,ID_3534,333346,250.0,300.0,79168.0,34.0,21.0,6.0,23.0,55.64102564102564,,,,0.0
1083,ID_1522,333346,,,9385.0,,,,,,0.00792735,0.04933426,-0.04140691,1.0
1084,ID_1556,333346,250.0,300.0,21047.0,36.0,30.0,17.0,7.0,72.04,0.026465029,0.053200476,-0.022869233,0.0
1085,ID_1447,333346,250.0,300.0,8482.0,21.0,20.0,12.0,4.0,59.25925925925926,0.014107884,0.04933426,-0.03522638,0.0
1086,ID_798,333346,250.0,300.0,107541.0,16.0,10.0,6.0,16.0,43.6875,0.06417489,0.053200476,0.014840633,0.0
1087,ID_544,333346,250.0,300.0,37038.0,17.0,17.0,9.0,67.0,45.68421052631579,0.10854092,0.04933426,0.059206665,0.0
1088,ID_655,333346,250.0,300.0,36054.0,19.0,14.0,9.0,,57.583333333333336,0.018867925,0.04933426,-0.030466337,0.0
1089,ID_1762,333346,250.0,300.0,7638.0,12.0,12.0,4.0,,57.34615384615385,0.0010351967,0.04933426,-0.048299067,0.0
1090,ID_1070,333346,250.0,300.0,19182.0,20.0,19.0,10.0,1.0,65.8,0.046407185,0.104358725,-0.003973437,0.0
1091,ID_2674,333346,250.0,300.0,9819.0,17.0,17.0,11.0,,54.89473684210526,,,,0.0
1092,ID_123,333346,250.0,300.0,26349.0,44.0,33.0,13.0,6.0,57.59649122807018,0.021547502,0.04933426,-0.02778676,0.0
1093,ID_1465,333346,250.0,300.0,302104.0,52.0,45.0,17.0,7.0,59.490566037735846,0.033950616,0.104358725,-0.019850232,0.0
1094,ID_1483,333346,250.0,300.0,2961.0,44.0,10.0,1.0,84.0,47.87179487179487,0.09736765,0.04933426,0.048033386,1.0
1095,ID_1899,333346,250.0,300.0,18913.0,11.0,9.0,5.0,,34.46153846153846,0.020942409,0.04933426,-0.028391853,0.0
1096,ID_2888,333346,250.0,300.0,6286.0,6.0,6.0,2.0,1.0,56.375,0.0068610637,0.04933426,-0.042473197,0.0
1097,ID_3147,333346,250.0,300.0,13053.0,2.0,2.0,0.0,1.0,57.0,0.008333334,0.04933426,-0.04100093,0.0
1098,ID_3141,333346,250.0,300.0,14302.0,6.0,5.0,3.0,,67.66666666666667,0.014428413,0.04933426,-0.034905847,0.0
1099,ID_895,333346,250.0,300.0,5884.0,20.0,14.0,10.0,,60.34615384615385,0.003041825,0.04933426,-0.046292435,0.0
1100,ID_603,333346,250.0,300.0,17312.0,7.0,6.0,3.0,,58.77777777777778,0.004918033,0.04933426,-0.04441623,0.0
1101,ID_1886,333346,250.0,300.0,18032.0,9.0,7.0,6.0,5.0,73.63636363636364,0.0063364054,0.04933426,-0.042997856,0.0
1102,ID_1708,333346,250.0,300.0,9617.0,18.0,6.0,3.0,3.0,48.333333333333336,0.59938836,0.04933426,0.55005413,1.0
1103,ID_14,333346,250.0,300.0,2291.0,16.0,12.0,4.0,,53.94444444444444,0.060770158,0.04933426,0.011435895,0.0
1104,ID_1077,333346,250.0,300.0,9549.0,10.0,2.0,0.0,,36.11111111111112,0.5092274,0.04933426,0.45989314,1.0
1105,ID_2505,333346,250.0,300.0,31273.0,23.0,21.0,11.0,8.0,45.2,,,,0.0
1106,ID_956,333346,250.0,300.0,2185.0,9.0,7.0,2.0,,73.26666666666667,0.0021645022,0.04933426,-0.04716976,0.0
1107,ID_441,333346,250.0,300.0,13937.0,33.0,30.0,9.0,,69.35555555555555,,,,0.0
1108,ID_121,333346,250.0,300.0,6524.0,2.0,2.0,1.0,,54.5,0.018518519,0.04933426,-0.030815743,0.0
1109,ID_2097,333346,250.0,300.0,13273.0,79.0,27.0,10.0,1.0,63.84146341463415,0.78451455,0.04933426,0.73518026,1.0
1110,ID_3039,333346,250.0,300.0,23376.0,7.0,5.0,1.0,7.0,56.888888888888886,0.015981736,0.04933426,-0.033352528,0.0
1111,ID_2237,333346,250.0,300.0,62127.0,15.0,9.0,3.0,20.0,53.6,0.029223379,0.053200476,-0.020110883,0.0
1112,ID_249,333346,250.0,300.0,20996.0,19.0,18.0,8.0,1.0,86.1923076923077,0.030927835,0.053200476,-0.02227264,0.0
1113,ID_1200,333346,250.0,300.0,26188.0,26.0,23.0,15.0,3.0,59.766666666666666,0.041284405,0.04933426,-0.008049858,0.0
1114,ID_818,333346,250.0,300.0,43223.0,34.0,28.0,10.0,15.0,60.91304347826087,0.06465517,0.04933426,0.015320911,0.0
1115,ID_2101,333346,250.0,300.0,19899.0,28.0,22.0,12.0,8.0,29.677419354838708,0.0020325202,0.04933426,-0.04730174,0.0
1116,ID_1010,333346,250.0,300.0,191254.0,21.0,16.0,4.0,55.0,56.5,0.029459901,0.104358725,-0.02084541,0.0
1117,ID_415,333346,250.0,300.0,73756.0,63.0,48.0,30.0,9.0,73.43529411764706,0.0072639226,0.04933426,-0.04207034,0.0
1118,ID_2444,333346,250.0,300.0,5116.0,15.0,12.0,5.0,,65.88888888888889,,,,0.0
1119,ID_1698,333346,250.0,300.0,3967.0,6.0,4.0,2.0,8.0,64.0,,,,0.0
1120,ID_1962,333346,250.0,300.0,8636.0,34.0,29.0,19.0,1.0,64.63829787234043,0.013681592,0.04933426,-0.03565267,0.0
1121,ID_2589,333346,250.0,300.0,307922.0,83.0,73.0,19.0,45.0,38.51546391752577,0.07053683,0.104358725,0.021202568,0.0
1122,ID_3091,333346,250.0,300.0,223575.0,38.0,33.0,16.0,2.0,66.0,0.020437956,0.04933426,-0.028896306,0.0
1123,ID_3519,333346,250.0,300.0,29763.0,27.0,23.0,12.0,,67.27586206896552,0.014769766,0.04933426,-0.034564495,0.0
1124,ID_3159,333346,250.0,300.0,31051.0,9.0,9.0,3.0,1.0,99.66666666666669,0.021008404,0.04933426,-0.028325858,0.0
1125,ID_3497,333346,250.0,300.0,43458.0,20.0,18.0,10.0,,66.79166666666667,0.022940563,0.04933426,-0.026393699,0.0
1126,ID_1144,333346,250.0,300.0,53562.0,36.0,28.0,17.0,,63.88095238095238,0.020506635,0.053200476,-0.03070072,0.0
1127,ID_3523,333346,250.0,300.0,52008.0,42.0,38.0,18.0,1.0,65.47435897435898,0.0026041667,0.04933426,-0.046730094,0.0
1128,ID_1638,333346,,,,,,,,,,,,
1129,ID_3334,333346,250.0,300.0,135873.0,15.0,10.0,6.0,2.0,89.95238095238095,0.082706764,0.104358725,0.033869803,0.0
1130,ID_1301,333346,250.0,300.0,49556.0,29.0,28.0,10.0,,72.30555555555556,0.028008299,0.053200476,-0.025192177,0.0
1131,ID_2889,333346,250.0,300.0,40578.0,63.0,58.0,36.0,,64.45333333333333,0.011816839,0.04933426,-0.03751742,0.0
1132,ID_3145,333346,250.0,300.0,150887.0,44.0,30.0,13.0,4.0,58.81818181818182,0.009809264,0.04933426,-0.039525,0.0
1133,ID_1596,333346,250.0,300.0,3507.0,9.0,6.0,1.0,,61.4,,,,0.0
1134,ID_1849,333346,,,,,,,,,,,,
1135,ID_3291,333346,250.0,300.0,4773.0,3.0,3.0,2.0,1.0,52.0,,,,0.0
1136,ID_1039,333346,250.0,300.0,31953.0,121.0,100.0,38.0,13.0,56.90909090909091,0.013913404,0.04933426,-0.035420857,0.0
1137,ID_1490,333346,250.0,300.0,29397.0,21.0,14.0,5.0,,68.78787878787878,0.022106633,0.04933426,-0.027227629,0.0
1138,ID_2388,333346,250.0,300.0,4413.0,8.0,8.0,4.0,4.0,74.7,0.002469136,0.04933426,-0.046865124,0.0
1139,ID_2070,333346,250.0,300.0,8959.0,21.0,20.0,15.0,,75.08695652173913,0.043650795,0.04933426,-0.0056834677,0.0
1140,ID_1247,333346,250.0,300.0,11538.0,2.0,1.0,0.0,,179.5,0.012486992,0.053200476,0.0031540256,1.0
1141,ID_1791,333346,250.0,300.0,2410.0,6.0,5.0,1.0,,67.0,0.004489338,0.04933426,-0.044844925,0.0
1142,ID_1867,333346,250.0,300.0,11694.0,4.0,4.0,3.0,4.0,51.0,0.021604938,0.053200476,-0.027729323,0.0
1143,ID_856,333346,250.0,300.0,35131.0,62.0,47.0,26.0,2.0,66.42857142857143,0.0004580852,0.04933426,-0.048876178,0.0
1144,ID_2020,333346,250.0,300.0,121707.0,44.0,29.0,5.0,77.0,46.38709677419355,0.020151133,0.04933426,-0.029183129,0.0
1145,ID_3444,333346,250.0,300.0,19832.0,20.0,18.0,6.0,1.0,69.86363636363636,0.028054863,0.104358725,-0.026917107,0.0
1146,ID_224,333346,250.0,300.0,3314.0,5.0,5.0,5.0,,75.4,,,,0.0
1147,ID_3196,333346,250.0,300.0,3989.0,12.0,10.0,5.0,3.0,47.642857142857146,0.0,0.04933426,-0.04933426,0.0
1148,ID_1906,333346,,,,,,,,,,,,
1149,ID_836,333346,250.0,300.0,8225.0,24.0,16.0,8.0,2.0,63.22222222222222,0.0,0.04933426,-0.04933426,0.0
1150,ID_1604,333346,250.0,300.0,1750144.0,100.0,92.0,55.0,4.0,66.69724770642202,0.03617571,0.104358725,-0.013158551,0.0
1151,ID_2692,333346,250.0,300.0,14142.0,6.0,5.0,3.0,1.0,74.66666666666667,0.033259425,0.04933426,-0.016074838,0.0
1152,ID_3414,333346,250.0,300.0,13363.0,14.0,12.0,6.0,4.0,57.9,0.4686907,0.053200476,0.41935644,0.0
1153,ID_2696,333346,250.0,300.0,6934.0,7.0,6.0,2.0,,42.11111111111112,0.020408163,0.04933426,-0.028926099,0.0
1154,ID_3247,333346,250.0,300.0,53023.0,25.0,22.0,5.0,1.0,75.8157894736842,0.097426765,0.04933426,0.048092507,0.0
