,domain,grid_id,webview_height,webview_width,displays,clicks,landed_clicks,non_bounced_clicks,closing_events,avg_last_second_framerate,sov_short_ttc,sov_short_ttc_global,sov_short_ttc_score
4406,ID_1444,333346,250.0,300.0,280206,153.0,129.0,69.0,11.0,65.31147540983606,0.022813689,0.053200476,-0.026520573
4407,ID_1820,333519,250.0,300.0,6359,22.0,21.0,11.0,2.0,56.94117647058823,0.004347826,0.053200476,-0.04885265
4408,ID_1703,333519,250.0,300.0,2610,2.0,2.0,1.0,,61.5,0.020325202,0.04933426,-0.02900906
4409,ID_776,333519,250.0,300.0,2798,1.0,1.0,0.0,,112.0,,,
4410,ID_827,333519,250.0,300.0,2099,1.0,1.0,0.0,,58.0,,,
4411,ID_65,333346,250.0,300.0,2858,2.0,2.0,0.0,2.0,41.0,0.035171103,0.04933426,-0.014163159
4412,ID_912,333346,250.0,300.0,80175,36.0,31.0,20.0,,65.60975609756098,0.0053050397,0.04933426,-0.04402922
4413,ID_1579,333346,250.0,300.0,10077,9.0,8.0,1.0,1.0,53.27272727272727,,,
4414,ID_1951,333346,250.0,300.0,36713,20.0,14.0,4.0,6.0,66.77272727272727,0.0151770655,0.04933426,-0.034157194
4415,ID_2535,333519,,,4156,,,,,,,,
4416,ID_15,333346,250.0,300.0,25508,19.0,6.0,2.0,6.0,13.384615384615383,0.09330986,0.053200476,0.040109385
4417,ID_1891,333519,,,2852,,,,,,,,
4418,ID_686,333519,,,5885,,,,1.0,,,,
4419,ID_1982,333346,250.0,300.0,4311,14.0,12.0,3.0,,64.3,0.035794184,0.04933426,-0.013540078
4420,ID_1439,333346,250.0,300.0,8243,25.0,17.0,7.0,4.0,58.6578947368421,,,
4421,ID_911,333346,250.0,300.0,4554,1.0,1.0,0.0,,60.0,,,
4422,ID_3138,333346,250.0,300.0,3393,4.0,4.0,1.0,,57.1,,,
4423,ID_3384,333519,,,5010,,,,,,,,
4424,ID_2608,333346,250.0,300.0,115964,76.0,69.0,39.0,24.0,78.4795918367347,0.06413193,0.04933426,0.014797667
4425,ID_1143,333519,,,2163,,,,,,,,
4426,ID_1535,333346,,,2086,,,,,,,,
4427,ID_1635,333519,,,6149,,,,,,,,
4428,ID_3478,333346,,,3180,,,,,,0.08116386,0.04933426,0.0318296
4429,ID_779,333519,250.0,300.0,33693,7.0,5.0,3.0,6.0,59.1578947368421,,,
4430,ID_332,333519,250.0,300.0,2289990,550.0,495.0,184.0,38.0,62.089466089466086,0.0071813287,0.053200476,-0.042152934
4431,ID_1801,333519,250.0,300.0,1143396,97.0,74.0,28.0,12.0,59.54700854700855,0.02128785,0.053200476,-0.028046412
4432,ID_1194,333519,250.0,300.0,14509,10.0,8.0,5.0,,55.5,0.0033557047,0.04933426,-0.045978557
4433,ID_3284,333346,250.0,300.0,6238,1.0,1.0,1.0,3.0,61.0,0.15521064,0.04933426,0.10587638
4434,ID_1065,333346,250.0,300.0,144576,54.0,51.0,35.0,3.0,70.4054054054054,0.01784197,0.04933426,-0.03149229
4435,ID_1149,333346,250.0,300.0,16623,19.0,16.0,7.0,7.0,57.2,0.06482593,0.04933426,0.015491669
4436,ID_1482,333346,250.0,300.0,6353,3.0,2.0,1.0,,55.66666666666666,,,
4437,ID_2891,333346,250.0,300.0,7290,9.0,9.0,7.0,10.0,66.81818181818181,0.06352459,0.04933426,0.014190328
4438,ID_597,333346,250.0,300.0,4902,2.0,2.0,1.0,,58.5,,,
4439,ID_2228,333346,250.0,300.0,106760,52.0,45.0,14.0,4.0,69.35714285714286,0.014963297,0.04933426,-0.034370963
4440,ID_316,333519,250.0,300.0,6183,4.0,3.0,1.0,,43.0,,,
4441,ID_173,333346,250.0,300.0,3274,6.0,6.0,1.0,2.0,78.0,,,
4442,ID_956,333346,250.0,300.0,2185,9.0,7.0,2.0,,73.26666666666667,0.0021645022,0.04933426,-0.04716976
4443,ID_2975,333519,250.0,300.0,7123,2.0,2.0,0.0,,50.0,,,
4444,ID_86,333519,250.0,300.0,21722,27.0,3.0,2.0,9.0,20.363636363636363,,,
4445,ID_2128,333519,250.0,300.0,9834,8.0,6.0,4.0,4.0,51.5,0.03069307,0.04933426,-0.018641192
4446,ID_3436,333519,250.0,300.0,3330,6.0,5.0,2.0,1.0,57.833333333333336,,,
4447,ID_1739,333519,250.0,300.0,2803,1.0,1.0,0.0,,59.0,,,
4448,ID_2166,333519,250.0,300.0,4930,4.0,4.0,1.0,1.0,84.75,0.01977401,0.04933426,-0.029560251
4449,ID_2982,333519,250.0,300.0,75952,18.0,15.0,7.0,4.0,40.30769230769231,0.044759825,0.04933426,-0.004574436
4450,ID_1933,333519,250.0,300.0,5259,1.0,1.0,0.0,,58.0,,,
4451,ID_1855,333519,250.0,300.0,4451,3.0,3.0,2.0,4.0,77.66666666666667,0.025316456,0.04933426,-0.024017805
4452,ID_55,333519,250.0,300.0,4088,7.0,4.0,2.0,15.0,59.57142857142857,0.29987293,0.24181153,0.25053868
4453,ID_155,333519,250.0,300.0,5724,1.0,1.0,0.0,2.0,37.0,,,
4454,ID_1521,333519,250.0,300.0,2469,6.0,5.0,3.0,,76.16666666666667,,,
4455,ID_2532,333519,250.0,300.0,3754,2.0,1.0,1.0,1.0,59.5,,,
4456,ID_1889,333519,250.0,300.0,2622,2.0,1.0,0.0,1.0,58.5,,,
4457,ID_435,333519,250.0,300.0,2891,5.0,4.0,2.0,,58.57142857142857,,,
4458,ID_2101,333346,250.0,300.0,19899,28.0,22.0,12.0,8.0,29.677419354838708,0.0020325202,0.04933426,-0.04730174
4459,ID_3428,333346,250.0,300.0,4166,7.0,6.0,1.0,,57.71428571428572,,,
4460,ID_1017,333346,250.0,300.0,12820,4.0,4.0,2.0,1.0,53.75,,,
4461,ID_986,333346,250.0,300.0,4222,4.0,1.0,0.0,10.0,38.25,,,
4462,ID_61,333346,250.0,300.0,4515,1.0,0.0,0.0,,119.0,,,
4463,ID_3205,333346,250.0,300.0,4477,2.0,2.0,1.0,,72.0,,,
4464,ID_1080,333519,250.0,300.0,2371,3.0,3.0,0.0,,118.0,,,
4465,ID_1959,333519,,,4338,,,,,,,,
4466,ID_3388,333519,250.0,300.0,4307,1.0,1.0,0.0,,59.0,,,
4467,ID_3315,333346,250.0,300.0,104910,49.0,42.0,23.0,3.0,64.42592592592592,0.04057971,0.053200476,-0.012620766
4468,ID_2584,333346,250.0,300.0,11196,22.0,20.0,7.0,5.0,64.73684210526316,0.021634616,0.04933426,-0.027699646
4469,ID_1569,333519,,,14648,,,,1.0,,,,
4470,ID_2124,333519,250.0,300.0,232999,54.0,47.0,23.0,1.0,62.75714285714286,0.039382238,0.053200476,-0.009952022
4471,ID_75,333346,250.0,300.0,59798,12.0,3.0,3.0,8.0,54.0,0.15311116,0.04933426,0.1037769
4472,ID_3295,333346,250.0,300.0,7231,5.0,3.0,2.0,,32.0,,,
4473,ID_2343,333346,250.0,300.0,3159,7.0,7.0,4.0,4.0,56.63636363636363,0.029769959,0.04933426,-0.019564303
4474,ID_424,333346,250.0,300.0,3138,2.0,0.0,0.0,,85.5,,,
4475,ID_1212,333346,250.0,300.0,2755,3.0,3.0,1.0,6.0,57.0,0.04199475,0.04933426,-0.007339511
4476,ID_564,333346,250.0,300.0,2951,3.0,2.0,1.0,,100.66666666666669,,,
4477,ID_1145,333346,250.0,300.0,4832,5.0,5.0,4.0,1.0,51.0,0.012474013,0.04933426,-0.03686025
4478,ID_3407,333346,250.0,300.0,2106,1.0,1.0,1.0,,86.0,,,
4479,ID_5,333346,250.0,300.0,4639,13.0,10.0,5.0,3.0,65.93333333333334,0.013457557,0.04933426,-0.035876706
4480,ID_1278,333346,250.0,300.0,2402,3.0,3.0,3.0,,55.0,0.017910447,0.04933426,-0.031423815
4481,ID_833,333346,,,2737,1.0,1.0,0.0,,,,,
4482,ID_769,333519,250.0,300.0,24268,15.0,13.0,5.0,2.0,84.94736842105263,0.01724138,0.04933426,-0.03209288
4483,ID_3364,333519,250.0,300.0,3005,1.0,1.0,1.0,,30.0,0.0,0.04933426,-0.04933426
4484,ID_3398,333346,250.0,300.0,5338,5.0,5.0,1.0,,57.44444444444444,0.012121212,0.04933426,-0.03721305
4485,ID_757,333346,250.0,300.0,413220,73.0,61.0,29.0,22.0,56.2625,0.043572985,0.04933426,-0.005761277
4486,ID_3255,333346,250.0,300.0,2012,4.0,4.0,4.0,1.0,59.0,,,
4487,ID_2801,333346,250.0,300.0,2857,2.0,2.0,1.0,1.0,59.0,,,
4488,ID_1832,333346,250.0,300.0,7174,1.0,1.0,0.0,1.0,27.0,,,
4489,ID_1704,333346,250.0,300.0,3836,10.0,6.0,1.0,,45.333333333333336,0.015122874,0.04933426,-0.03421139
4490,ID_1238,333346,250.0,300.0,5189,23.0,5.0,0.0,33.0,43.9,,,
4491,ID_2333,333346,250.0,300.0,2461,1.0,1.0,1.0,,38.0,,,
4492,ID_1087,333346,250.0,300.0,2266,5.0,4.0,2.0,,101.0,,,
4493,ID_943,333346,250.0,300.0,14483,2.0,2.0,0.0,,85.0,,,
4494,ID_648,333519,250.0,300.0,5144,2.0,2.0,0.0,,48.0,,,
4495,ID_3414,333519,250.0,300.0,35471,40.0,35.0,10.0,7.0,54.72413793103448,0.4686907,0.053200476,0.41935644
4496,ID_2154,333519,250.0,300.0,7323,5.0,3.0,2.0,4.0,67.8,,,
4497,ID_1436,333519,250.0,300.0,8947,2.0,1.0,1.0,2.0,54.0,,,
4498,ID_1676,333519,250.0,300.0,4332,7.0,6.0,1.0,,61.72727272727273,,,
4499,ID_1032,333519,250.0,300.0,8271,1.0,1.0,1.0,,103.0,,,
4500,ID_583,333519,250.0,300.0,2729813,49.0,39.0,12.0,1.0,150.16949152542372,0.0061576352,0.053200476,-0.043176625
4501,ID_3200,333519,250.0,300.0,4734,8.0,5.0,0.0,2.0,62.0,0.024390243,0.04933426,-0.024944019
4502,ID_501,333519,250.0,300.0,4462,3.0,3.0,0.0,,58.4,,,
4503,ID_425,333519,250.0,300.0,5665,3.0,2.0,0.0,,42.333333333333336,,,
4504,ID_1057,333519,,,3155,,,,,,0.01980198,0.04933426,-0.029532282
4505,ID_2293,333519,,,4767,,,,,,,,
4506,ID_1197,333519,,,3732,,,,,,,,
4507,ID_1575,333346,,,2755,,,,,,,,
4508,ID_978,333519,250.0,300.0,4364,1.0,1.0,1.0,1.0,58.0,0.0037453184,0.04933426,-0.045588944
4509,ID_2225,333519,250.0,300.0,26265,54.0,51.0,9.0,1.0,71.57894736842105,0.002016129,0.04933426,-0.04731813
4510,ID_741,333519,250.0,300.0,3221,1.0,0.0,0.0,1.0,14.0,,,
4511,ID_1379,333519,250.0,300.0,285359,36.0,26.0,12.0,12.0,65.75,0.046296295,0.04933426,-0.0030379652
4512,ID_165,333519,250.0,300.0,2060,3.0,2.0,0.0,,48.6,0.019316493,0.04933426,-0.030017769
4513,ID_1193,333519,250.0,300.0,2738,2.0,2.0,1.0,,56.5,,,
4514,ID_51,333519,250.0,300.0,5399,2.0,2.0,1.0,,56.0,,,
4515,ID_541,333519,250.0,300.0,13975,2.0,0.0,0.0,,86.5,,,
4516,ID_2177,333519,250.0,300.0,23719,77.0,72.0,48.0,1.0,62.59782608695652,0.0,0.04933426,-0.04933426
4517,ID_724,333519,250.0,300.0,28677,7.0,6.0,3.0,2.0,50.42857142857143,0.038265307,0.04933426,-0.011068955
4518,ID_2884,333519,250.0,300.0,7015,24.0,18.0,1.0,,77.11764705882354,0.0033637674,0.04933426,-0.045970496
4519,ID_3102,333519,250.0,300.0,11376,2.0,2.0,0.0,,58.5,,,
4520,ID_3307,333346,250.0,300.0,4124,4.0,4.0,3.0,,41.0,,,
4521,ID_2329,333519,,,5029,,,,,,,,
4522,ID_3167,333519,,,2091,,,,,,,,
4523,ID_1158,333519,,,2055,,,,,,,,
4524,ID_3010,333519,,,7550,,,,1.0,,,,
4525,ID_992,333346,250.0,300.0,3072,2.0,0.0,0.0,1.0,23.0,0.14690278,0.04933426,0.09756853
4526,ID_315,333346,250.0,300.0,10190,2.0,2.0,1.0,,60.0,,,
4527,ID_656,333346,250.0,300.0,2001,2.0,1.0,0.0,,61.0,,,
4528,ID_118,333346,250.0,300.0,2206,1.0,1.0,1.0,,47.0,,,
4529,ID_2155,333346,250.0,300.0,6368,3.0,3.0,0.0,5.0,57.66666666666666,,,
4530,ID_2803,333346,250.0,300.0,10484,2.0,1.0,0.0,,119.0,,,
4531,ID_2854,333519,250.0,300.0,16912,14.0,8.0,6.0,5.0,62.07142857142857,0.04076087,0.04933426,-0.008573392
4532,ID_756,333519,250.0,300.0,7553,1.0,1.0,1.0,,55.0,,,
4533,ID_3105,333519,250.0,300.0,3093,1.0,1.0,0.0,,49.0,0.013289036,0.04933426,-0.036045223
4534,ID_1633,333519,250.0,300.0,5670,6.0,3.0,2.0,2.0,52.0,,,
4535,ID_3422,333519,250.0,300.0,13181,5.0,4.0,1.0,1.0,55.0,,,
4536,ID_3209,333519,250.0,300.0,3373,6.0,1.0,0.0,3.0,48.0,,,
4537,ID_1246,333519,250.0,300.0,4955,10.0,5.0,2.0,2.0,67.875,0.47868854,0.04933426,0.42935425
